"","AREA_HUC12","LAND_PCT_HUC12","WATER_PCT_HUC12","RIPARIAN_ZONE_PCT_HUC12","HYDROCONNECTED_ZONE_PCT_HUC12","HYDROACTIVE_ZONE_PCT_HUC12","FLOW_ACCUMULATION_MEAN_HUC12","STREAMLENGTH_NHD_MEDRES_HUC12","WATERBODYAREA_NHD_MEDRES_HUC12","SLOPE_MEAN_HUC12","Average.Annual.Temperature","ATEMP_SUMMER_HIST_HUC12","Average.Annual.Precipitation","PRECIP_SUMMER_HIST_HUC12","Average.Annual.Surface.Runoff","RUNOFF_SPRING_HIST_HUC12","SNOW_EQ_MARCH_HIST_HUC12","Average.Annual.Evaporative.Deficit","FOREST_PCT_HUC12","FOREST_DECIDUOUS_PCT_HUC12","FOREST_EVERGRN_PCT_HUC12","Pct.Mixed.Forest","WETLANDS_PCT_HUC12","WETLANDS_CHG_PCT_HUC12","WETLANDS_HERB_PCT_HUC12","WETLANDS_WOODY_PCT_HUC12","WOODY_VEG_PCT_HUC12","SHRUB_PCT_HUC12","GRASSLAND_PCT_HUC12","OPENWATER_PCT_HUC12","BARREN_PCT_HUC12","IMP_COV_STREAMLGTH_05PCT_HUC12","IMP_COV_LAKESHORE_05PCT_HUC12","IMP_COV_ALLWATERS_05PCT_HUC12","CANOPYCOVER_PCT_MEDIAN_HUC12","SOILSTABILITY_HUC12","URBAN_PCT_HUC12","AG_PCT_HUC12","CROP_PCT_HUC12","PASTURE_PCT_HUC12","ROADS_ALL_DENSITY_HUC12","TRAFFIC_DENSITY_HUC12","IMP_COV_PCT_HUC12","N_MANURE_APP_HUC12","N_SYNTH_FERT_APP_HUC12","P_MANURE_APP_HUC12","P_SYNTH_FERT_APP_HUC12","P_AG_BALANCE_HUC12","N_DEP_TOTAL_HUC12","N_OX_WETDEP_HUC12","N_OX_DRYDEP_HUC12","N_OX_TOTALDEP_HUC12","N_RED_WETDEP_HUC12","N_RED_DRYDEP_HUC12","N_RED_TOTALDEP_HUC12","SLF_WETDEP_HUC12","SLF_DRYDEP_HUC12","SLF_TOTALDEP_HUC12","TILE_DRAINAGE_PCT_HUC12","Suspended.Solid.Yield","SOIL_ERODIBILITY_HUC12","SOIL_RUNOFF_HIGH_PCT_HUC12","SOIL_RUNOFF_LOW_PCT_HUC12","Eutrophic","Lat","Long","Eutrophic_num","index"
"1358",53630100,70.69,29.31,66.17,44.32,73.89,392.9790039,17.2,3.63,1.8726,15.2,21.18,955.68,716.47,327.53,121.1,0.41,76.24,4.75,4.15,0.26,0.34,21.8,0.32,1.19,20.61,25.37,0.02,0.33,7.08,0.01,84.65,100,84.65,0,0.68,7.58,58.44,50,8.47,2.34,1292,1.826,6.452684402,44.76602936,2.502556221,7.15303625,1.332995199,12.18266202,2.614429328,3.57714979,6.191578724,3.518645806,2.472436491,5.991082699,4.188382686,3.641569641,7.829952492,23.7,36,0.32,0.08,22.43,"Yes",2112210.677,890270.6529,1,5
"1359",54975600,66.54,33.46,62.32,56.21,75.73,2269.540039,24.42,1.1,1.35606,15.11,21.05,945.76,712.96,321.4,115.03,0.41,77.17,4.81,3.19,1.25,0.37,31.09,0.16,1.32,29.77,34.62,0.04,0.08,2.12,0.02,93.73,100,93.73,0,0.76,5.62,56.22,45,11.03,1.65,3729,1.312,5.050815105,39.65444183,2.153824988,6.384177911,0.962909431,11.75204133,2.500052187,3.61265005,6.112702237,3.225160921,2.414177188,5.639338468,3.828024107,3.643885166,7.471909255,18.5,99.1,0.24,0,68.12,"No",2123072.05,890512.2965,0,2
"1360",70077600,66.89,33.11,57.57,61.6,77.68,3241.080078,28.73,4.63,1.10427,15.11,21.06,957.21,718.97,333.6,122.53,0.48,77.72,4.83,3.51,0.96,0.35,32.21,0.2,1.01,31.21,36.03,0,0.13,0.86,0,94.8,100,94.8,0,0.76,5.61,56.36,49,7.04,1.82,2651,1.189,8.116382599,44.06035995,3.271807886,7.201824857,2.191002946,12.48511518,2.548697921,3.553698478,6.102396356,3.442322022,2.940395972,6.382718824,3.968852054,3.747101291,7.715953345,20.6,63,0.24,0,74.13,"No",2124704.127,881382.4056,0,2
"1361",66731400,84.75,15.25,47.78,52.34,70.65,315.0209961,36.97,0.15,1.02179,15.12,21.1,964.65,721.66,339.38,128.71,0.52,76.5,1.78,1.67,0.07,0.04,13.99,0.13,1.21,12.78,14.56,0.01,0.24,0.22,0.06,87.81,100,87.81,0,0.71,7.84,75.87,45,31.11,2.16,4499,2.299,10.86299992,58.97057343,4.333074387,9.529729488,2.901691993,13.23428947,2.709433575,3.432271037,6.141704612,3.787558291,3.305026384,7.092584676,4.304917544,3.917125795,8.222043519,22.7,53.5,0.29,0,61.49,"Yes",2120465.395,869139.7173,1,1
"1362",51190200,79.95,20.05,50.22,51.71,70.43,249.9810028,18.74,1.1,1.27315,15.3,21.26,968.17,724.58,344.13,126.86,0.41,83.07,2.2,2.13,0.03,0.04,17.64,0.32,1.4,16.24,18.45,0,0.16,2.04,0.01,79.55,100,79.55,0,0.73,13.74,64.19,30,33.73,3.17,4564,5.949,9.507928848,51.61447144,3.811571829,8.384963746,2.55246194,13.52946193,2.825781824,3.463151543,6.288933387,3.878862093,3.361666466,7.240528563,4.356174118,4.205754065,8.561928183,18.3,58.2,0.27,0,84.28,"Yes",2124271.055,858628.7946,1,3
"1363",82285200,80.2,19.8,48.07,62.95,77.79,6585.279785,40.02,1.97,0.795701,15.2,21.18,966.27,723.54,339.81,127.62,0.5,77.34,2.59,2.01,0.43,0.15,17.49,0.07,0.92,16.58,19.17,0,0.15,1.84,0.03,90.77,100,90.77,0,0.74,10.94,66.96,54,13.41,2.61,4932,3.732,9.601762772,52.12385559,3.857695705,8.489021639,2.583349313,13.32184388,2.761970831,3.474591058,6.236561924,3.803671017,3.281610971,7.085282032,4.303921416,3.954324644,8.25824606,21.9,100,0.26,0,83.05,"No",2126165.306,867754.9877,0,2
"1364",92326500,78.98,21.02,47.86,71.44,86.28,9677.820313,55.26,6.48,0.944564,15.55,21.53,973.63,728.97,360.51,126.6,0.41,98.55,7.89,6.03,1.24,0.62,18.62,-0.02,0.81,17.81,25.74,0.03,0.25,1.97,0.29,88.74,100,88.74,0,0.81,13.91,57.03,52,5.29,2.59,7106,5.817,3.520046711,44.64408112,1.915776595,6.195830279,-2.203675293,13.18535203,2.990099882,3.616962587,6.607063225,3.989716921,2.588572644,6.578289716,4.373524483,3.556520358,7.930044844,8.4,99.5,0.19,0,91.65,"No",2130873.017,851658.9642,0,3
"1365",74531700,83.66,16.34,48.39,50.27,70.21,1079.01001,54.56,0.84,1.47726,15.39,21.37,971.78,726.53,344.46,126.16,0.37,83.42,3.94,3.71,0.05,0.19,13.73,0.13,1.22,12.51,16.49,0.03,0.66,1.2,0.17,76,100,76,0,0.71,19.05,61.23,31,29.73,2.68,7584,7.658,8.603745461,50.6128273,3.473328968,7.105168056,1.61511163,13.72218758,2.897012371,3.557073724,6.454085992,3.982471819,3.285629772,7.268102017,4.435676726,4.043014138,8.478690967,17.4,127.5,0.29,3.34,63.83,"Yes",2120371.422,853492.1521,1,3
"1366",65105100,77.9,22.1,45.42,34.9,54.07,274.9639893,18.79,6.89,2.7897999,15.42,21.39,983.72,737.23,359.71,129.14,0.76,79.24,34.07,32.43,0.42,1.23,14.32,0.04,1.23,13.09,47.24,0.07,0.34,7.64,0.01,90.78,100,90.78,22,0.74,8.21,35.33,34,1.01,2.25,2155,1.436,2.178534508,25.35827065,1.443363852,3.643051716,-2.788545269,12.8018812,3.131844954,3.730495774,6.862341155,3.992129428,1.947410622,5.939540049,4.318101687,3.553322088,7.871423775,1.3,46.1,0.26,0,52.82,"No",2147536.446,842716.4685,0,2
"1367",81081900,77.07,22.93,48.37,43.81,64.62,372.368988,27.9,8.72,2.6077299,15.51,21.49,988.59,736.03,366.23,129.64,0.67,89.02,28.01,26.47,0.56,0.97,14.63,0.01,1.23,13.4,41.42,0.01,0.33,8,0.03,81.31,100,81.31,0,0.79,9.95,39.04,38,1.44,2.47,3074,2.518,3.958209038,19.6204834,3.552147508,2.935091316,-1.351507502,13.43896746,3.205561613,3.715670314,6.921232112,4.228049478,2.289685871,6.517735349,4.578548792,3.481157159,8.059706667,2.5,9.3,0.21,0,52.44,"No",2136520.488,837178.282,0,5
"1368",96701400,79.59,20.41,45.12,41.46,60.95,303.25,32.39,8.14,2.0653701,15.34,21.31,998.05,738.82,368.26,133.9,1.01,76.23,23.26,22.44,0.13,0.69,17.18,0.15,0.9,16.29,39.58,0.04,0.16,3.05,0.05,88.28,100,88.28,0,0.74,7.15,49.11,49,0.42,1.89,4396,1.508,4.837146282,22.573349,4.726565354,3.655844426,-1.911097179,13.2410464,3.245367358,3.759558543,7.00492648,4.139042787,2.097077556,6.236119923,4.509352893,3.61424211,8.123595003,1.8,40.5,0.26,0.68,38.03,"No",2147605.21,830971.9288,0,2
"1369",75236400,82.91,17.09,38.71,54.52,67.64,2250.330078,42.29,5.27,1.18251,15.53,21.5,1000.4,739.25,366.74,130.78,0.84,80.93,13.36,12.66,0.24,0.47,11,0,0.54,10.46,23.85,0.03,0.08,5.09,0.05,69.03,100,69.03,0,0.74,24.39,46,45,0.55,3.15,7016,8.37,4.363295078,20.59249306,4.24737184,3.338217072,-1.697448818,13.90514467,3.244386787,3.993749741,7.238136528,4.306756413,2.360252135,6.667008138,4.670426336,3.628471627,8.298897904,2.9,68.3,0.26,0,40.69,"Yes",2131384.822,826068.8309,1,3
"1370",50189400,74.43,25.57,62.05,42.67,71.22,201.427002,25.36,3.22,1.71264,15.26,21.26,964.03,719.8,325.88,125.25,0.41,68.18,4.58,4.05,0.2,0.33,23.44,0.1,0.98,22.47,28.29,1.25,0.14,1.57,0.03,81,100,81,0,0.67,7.12,61.87,57,5.28,2.1,2582,1.812,3.771868229,44.66850662,1.315617459,6.619898097,-0.791924855,12.34595832,2.605127585,3.577584722,6.182711597,3.538266686,2.624979147,6.163246462,4.202221578,3.688534163,7.890755291,30.4,82.6,0.33,0.41,17.56,"Yes",2106708.451,888242.062,1,1
"1371",53893800,66.01,33.99,66.8,53.96,77.95,652.7080078,18.42,6.98,1.24518,15.2,21.17,962.27,719.41,324.65,123.59,0.38,66.98,1.95,1.68,0.17,0.09,23.93,0.19,1.39,22.54,24.88,0.39,0.28,9.74,0.01,83.97,100,83.97,0,0.69,10.11,53.6,48,5.61,2.55,2799,3.039,6.381867886,41.66313934,2.269272423,6.38248293,0.898311019,12.67575434,2.603044748,3.470578235,6.073622304,3.622880029,2.979251011,6.602131719,4.230678347,3.873285912,8.103963901,21.5,64.8,0.31,0,33.1,"No",2108785.637,879836.4825,0,4
"1372",41004000,69.74,30.26,62.89,52.24,75.55,343.7730103,16.63,3.56,1.22323,15.12,21.09,962.51,719.78,327.33,125.46,0.43,66.83,2.3,2.14,0.04,0.13,23.81,0.27,1.56,22.25,24.84,0.29,0.21,6.19,0,87.76,100,87.76,0,0.69,8.03,59.17,42,17.31,2.41,4708,2.193,8.702370644,47.24143982,3.476098529,7.637686123,2.327808472,12.86910521,2.626749022,3.40535111,6.032099845,3.717391918,3.11961245,6.837004655,4.29190577,4.002391121,8.294297317,19.6,107.1,0.31,0,40.23,"No",2111894.406,875643.4459,0,5
"1373",51779700,78.27,21.73,58.28,40.63,68.88,277.7260132,21.74,1.58,1.7345999,15.47,21.5,970.3,722.22,324.83,127.54,0.41,67.34,6.1,5.51,0.25,0.35,16.92,-0.2,1.15,15.77,23.21,1.34,0.57,4.01,0.29,68.13,100,68.13,0,0.68,27.64,43.13,35,8.62,4.7,5518,12.565,1.433125377,34.42754745,0.766147753,4.809925779,-0.887419039,12.25669845,2.612660517,3.738055682,6.350715876,3.536368685,2.369613886,5.90598257,4.250930667,3.598165114,7.849095459,25.9,69.3,0.32,3.88,7.88,"No",2099462.637,887944.0762,0,1
"1374",44733600,69.43,30.57,63.98,49.1,74.92,730.0040283,16.67,3.21,1.65736,15.36,21.37,966.07,720.75,321.55,124.51,0.37,65.07,4.21,3.43,0.43,0.35,22.84,0.39,1.24,21.6,27.22,1.4,0.35,7.29,0.03,90.1,100,90.1,0,0.71,9.43,54.45,50,4.19,2.42,2737,2.601,1.6666466,39.99951553,0.91824777,5.741149748,-1.063896699,12.38184706,2.601738216,3.647788527,6.249526512,3.568153044,2.564167286,6.132320495,4.239356972,3.672239104,7.911595973,27.8,54.8,0.29,0.39,11.78,"Yes",2103663.682,882648.1835,1,5
"1375",105451200,76.07,23.93,56.83,45.5,69,996.7600098,56.64,4.16,1.4063801,15.36,21.36,965.67,720.49,325.73,125.36,0.41,69.69,4.3,4.06,0.13,0.11,20.89,0.2,1.56,19.32,24.23,0.61,0.27,2.22,0.01,91.78,100,91.78,0,0.69,7.61,64.09,56,8.09,1.99,3613,1.917,3.450575352,47.96401596,1.421893818,6.949968924,-0.765122922,12.55799352,2.612488281,3.57001135,6.182499631,3.647964725,2.727528853,6.375493578,4.27458004,3.776093658,8.050674223,28.6,118.7,0.31,1.48,21.65,"Yes",2101613.602,876845.7589,1,3
"1376",48408300,85.57,14.43,54.53,34.41,66.28,291.2430115,31.71,0.66,2.4000001,15.55,21.58,974.11,723.92,332.96,130.61,0.58,75.58,30.64,29.13,0.56,0.95,10.81,0.04,0.8,10.02,41.4,0.74,0.02,2.18,0.02,90.57,100,90.57,0,0.63,5.46,50.13,41,8.65,2.24,926,0.85,1.725472689,41.41134644,0.931743683,5.849914551,-1.079533282,12.19969607,2.494722553,3.834845835,6.329569366,3.374504412,2.495622287,5.870126699,3.992242786,3.481773185,7.474015971,27.9,248.4,0.37,19.79,4,"Yes",2087234.334,883158.5022,1,3
"1377",47778300,82.37,17.63,49.56,47.61,68.01,304.2590027,24.27,1.74,1.30303,15.48,21.47,971.72,722.73,322.39,127.84,0.78,65.37,9.7,9.51,0.05,0.13,13.43,0.03,1.86,11.57,21.28,0.02,0.05,2.88,0,84.14,100,84.14,0,0.69,7.6,66.34,63,3.44,2.48,4320,1.985,2.06886816,49.65283585,1.150930782,7.257872444,-1.104883731,12.57449237,2.528072162,3.810810127,6.338883084,3.551671913,2.68393817,6.235610082,4.058226548,3.475737013,7.53396297,33,174.2,0.31,16.31,20.74,"Yes",2081906.515,871402.6837,1,1
"1378",64330200,87.79,12.21,45.99,36.73,60.66,374.3789978,30.27,0.66,1.86063,15.49,21.52,970.45,722.03,329.54,128.75,0.54,73.25,10.25,9.81,0.16,0.29,9.68,0.16,0.87,8.81,19.52,0.46,0.09,1.39,0.02,90.77,100,90.77,0,0.63,9.69,68.42,61,7.59,2.64,3334,3.095,2.222278118,53.33467484,1.21198132,7.596468899,-1.404221135,12.29210698,2.540985291,3.782478265,6.32346415,3.465658135,2.502984815,5.96864295,4.100639778,3.542780206,7.643419875,32.6,285.9,0.37,13.89,8.72,"Yes",2091863.607,881313.585,1,4
"1379",42605100,82.46,17.54,54.89,34.63,64.89,900.6420288,28.07,1.38,2.21153,15.51,21.52,970.01,721.6,323.1,127.28,0.64,68.5,15.17,14.56,0.22,0.39,12.71,0.06,1.88,10.83,26.13,0.13,0.11,3.64,0.01,87.19,100,87.19,0,0.66,7.52,60.72,48,12.69,2.6,3100,1.544,2.013033628,48.31280899,1.096488022,6.85875027,-1.270408734,12.51010282,2.529182267,3.874600168,6.403783434,3.509860828,2.596459361,6.106320189,4.066128856,3.498447642,7.564575691,31.4,198.6,0.34,18.58,10.22,"Yes",2085959.341,875420.1446,1,2
"1380",92754000,78.09,21.91,55.29,40.29,65.64,1893.410034,51.16,5.63,1.77979,15.48,21.49,962.07,719.02,317.06,121.74,0.48,69.27,12.29,11.88,0.17,0.24,19.32,-0.05,3.79,15.52,27.88,0.07,0.08,2.06,0.01,92.81,100,92.81,0,0.69,6.64,59.52,51,8.92,2.08,2071,1.387,2.000562668,48.01350784,1.082794442,6.788020891,-1.254543131,12.54523249,2.578276229,3.727328475,6.30560512,3.623829892,2.615797892,6.239627784,4.196628093,3.575358925,7.771987183,29.5,197.1,0.31,8.35,28.83,"No",2092971.731,869970.6536,0,5
"1381",41176800,87.27,12.73,40.87,36.36,56.99,225.6990051,21.29,0.66,1.61447,15.49,21.49,959.09,717.59,316.55,120.82,0.53,73.91,10.12,9.61,0.19,0.32,9.34,-0.11,1.63,7.7,17.96,0.13,0.09,2.16,0.01,85.04,100,85.04,0,0.69,7.84,70.31,66,4.46,2.24,1100,1.49,2.203248024,52.84297943,1.211360259,7.603054704,-1.403501564,13.0425783,2.710555221,3.6895992,6.400154444,3.81798818,2.824435698,6.642423878,4.330296571,3.471911406,7.802207955,33.7,135.1,0.31,4.58,16.87,"Yes",2085809.952,860505.7634,1,3
"1382",57782700,60.96,39.04,66.48,60.09,79.01,527.0009766,16.18,16.22,1.2951601,15.56,21.57,954,714.07,309.42,117.47,0.41,75.94,12.47,11.54,0.17,0.77,12.15,0.34,5.82,6.33,18.93,0.13,0.46,26.27,0.2,63.71,100,63.71,0,0.7,18.82,29.5,28,1.5,2.91,4137,5.96,2.742410898,21.34696198,1.215055369,3.42792482,0.231765531,13.33018785,2.797547939,3.558191556,6.355739495,3.944020381,3.030428312,6.974448354,4.478798101,3.458256477,7.937054578,10.6,33.5,0.3,0.64,10.96,"No",2089244.141,854213.1,0,5
"1383",40971600,84.41,15.59,38.42,48.77,64.1,255.1239929,13.07,3.06,1.37686,15.52,21.53,947.53,708.9,308.41,118.29,0.42,81.21,10.31,9.4,0.24,0.67,7.37,0.27,1.67,5.7,16.03,0.02,0.25,7.57,0.25,72.86,100,72.86,0,0.69,9.43,64.79,61,3.67,2.27,2505,2.126,11.14102459,47.34935379,4.821330589,8.526042436,2.897153763,13.82820307,2.949285375,3.335644189,6.284929563,4.165885369,3.377389138,7.543273507,4.744405277,3.414410963,8.15881624,10.5,90,0.31,0.53,27.79,"No",2085998.56,846473.1398,0,4
"1384",52705800,90.43,9.57,33.92,64.5,74.08,256.2659912,33.31,0.14,0.600764,15.39,21.38,966.97,724.01,331.84,123.33,0.31,77.95,2.97,2.96,0.01,0.01,7.91,0.08,0.35,7.56,11.75,1.22,0.18,0.26,0.01,82.58,100,82.58,0,0.64,9,78.45,66,12.37,1.97,2699,3.464,9.16256237,67.59391785,3.290287229,7.915121788,0.027842691,13.66360672,2.805310357,3.395408969,6.200719017,3.987311487,3.47557622,7.462887398,4.505916695,3.959952411,8.465869665,24,228.1,0.36,10.46,7.25,"Yes",2106179.122,854945.6748,1,5
"1385",81709200,88.96,11.04,31.21,52.48,64.91,5530.810059,35.56,0.48,1.08701,15.42,21.42,960.81,719.93,324.41,120.99,0.38,77.19,3.12,3.02,0.06,0.05,10.02,0.04,0.62,9.4,13.1,0.58,0.26,0.6,0.2,81.78,100,81.78,0,0.71,11.77,73.45,69,4.03,2.71,4275,4.095,3.127417803,56.01949692,1.461248131,7.611794143,-1.307980204,13.11330292,2.702612266,3.556745572,6.259357866,3.845002799,3.008942284,6.853945083,4.398021903,3.67853557,8.076558335,33.8,144.1,0.29,2.02,17.76,"No",2099194.522,860351.6898,0,2
"1386",94139100,89.52,10.48,32.25,54.79,67.23,17533.59961,59.77,0.71,1.03174,15.79,21.81,974.74,724.15,330.48,120.87,0.36,84.6,4.43,4.04,0.25,0.14,8.58,-0.11,0.58,8,12.48,0.05,0.12,1.08,0.05,42.49,100,42.49,0,0.71,53.69,32,25,7.07,7.03,7934,21.9,4.366007328,29.6264782,1.783152569,2.983004157,-0.019461523,14.54096005,3.128982589,3.896366701,7.02534929,4.305790325,3.209819638,7.515610018,4.808118194,3.671705205,8.479823411,11.6,159.3,0.29,0,39.84,"No",2111500.627,835456.2855,0,5
"1387",43505100,82.14,17.86,41.4,70.2,77.88,259.67099,17.92,0.57,0.702155,15.68,21.67,994.71,736.53,357.99,126.49,0.61,82.7,5.25,4.98,0.19,0.08,16.42,-0.15,1.81,14.61,19.85,0,0.1,0.92,0.04,61.67,100,61.67,0,0.78,29.42,47.87,45,3.23,3.22,8437,11.956,5.28802824,32.27048492,3.520752239,4.154313972,-0.792190022,14.61723699,3.208499308,4.016673062,7.22517237,4.470266564,2.921797865,7.392064621,4.847288842,3.555824064,8.403112793,10.6,19.4,0.22,0,76.12,"No",2126923.347,831300.5729,0,4
"1388",85941000,90.6,9.4,30.9,59.99,71.22,24552.5,34.53,1.23,1.0147001,15.71,21.71,992.22,734.79,351.65,125.1,0.54,81.07,6.46,6.14,0.15,0.18,5.16,-0.19,0.33,4.83,11.3,0,0.22,3.37,0.2,33.83,100,33.83,0,0.75,49.95,34.64,31,3.65,5.27,9179,21.43,4.115928173,25.74064255,2.408430731,3.089154042,-0.433307941,14.73319267,3.21140129,4.092049121,7.303450411,4.475409496,2.954332519,7.429742243,4.860411846,3.580238433,8.440649966,10.7,76.7,0.25,0,70.74,"No",2123604.369,832269.6888,0,2
"1389",114687900,84.86,15.14,42.44,66.6,74.49,302.3649902,43.18,2.33,1.21062,15.42,21.32,1006.15,737.12,375.48,137.01,1.39,68.5,16.04,14.87,0.54,0.64,13.2,-0.7,1.77,11.43,27.52,0.04,0.14,1.16,0.09,87.79,100,87.79,0,0.79,8.92,60.41,60,0.52,1.9,2194,2.425,2.863102436,28.15380859,2.626070796,4.009732557,-2.573508825,13.02989253,3.205401334,3.75270731,6.958108644,4.138358847,1.933425049,6.071783882,4.397090606,3.611688461,8.008779066,2.6,23.8,0.21,0,70.09,"No",2163713.489,821309.9977,0,1
"1390",31576500,73.05,26.95,49.34,61.48,77.09,265.2969971,8.77,2.98,1.089,15.51,21.43,999.08,729.34,369.51,132.62,1.18,80.3,10.6,9.02,0.78,0.8,16.85,0.05,0.38,16.47,27.08,0.01,0.48,10.04,0.11,91.06,100,91.06,0,0.8,11.78,50.13,50,0.07,2.78,2826,3.256,4.191534996,22.24517632,3.870566263,3.473327098,-1.935570934,12.8109279,3.225099212,3.748361438,6.97346065,4.115220038,1.722247818,5.837466856,4.416459597,3.700139328,8.116598925,1.8,9.8,0.2,0,82.78,"Yes",2158951.252,807471.7442,1,5
"1391",57817800,70.25,29.75,53.49,59.46,75.79,257.4500122,7.43,7.67,1.2348,15.34,21.31,996.49,737.57,364.22,134.23,1.17,71.35,14.74,13.9,0.15,0.69,20.95,0.34,1.59,19.36,34.11,0.02,0.13,8.73,0.02,86.94,100,86.94,0,0.75,7.24,48.17,48,0.44,1.91,2395,1.669,3.081348658,22.87282372,3.132792097,3.412280033,-2.021718441,12.92011057,3.16149196,3.759967993,6.921460007,4.010595755,1.988054811,5.998650567,4.302184568,3.561882255,7.864066823,1.9,8.3,0.25,0,45.21,"Yes",2162251.099,831405.43,1,1
"1392",134218800,86.74,13.26,28.66,47.52,56.98,1023.659973,40.11,5.91,1.82233,15.39,21.33,1017.77,743.05,386.38,139.59,1.47,72.95,23.41,21.85,0.43,1.13,12.2,0.14,0.61,11.59,35.01,0.02,0.23,0.86,0.2,84.85,100,84.85,0,0.75,11.07,52.01,51,0.64,2.15,2596,3.128,5.053764343,23.58423424,4.986705605,3.860154116,-2.016279962,13.43392324,3.273424063,3.769939771,7.043363534,4.293716411,2.096843662,6.390559708,4.590326617,3.735660792,8.325987409,2,69.7,0.25,0,66.24,"Yes",2152930.134,820323.4616,1,4
"1393",142115400,74.1,25.9,45.87,66.67,76.46,645.7999878,39.71,8.89,1.0070699,15.5,21.4,1009.2,735.29,382.59,136.56,1.37,78.85,11.01,9.85,0.55,0.61,23.42,-0.01,0.74,22.69,33.7,0,0.1,2.31,0.06,88.67,100,88.67,0,0.77,9.12,53.97,53,1.13,1.98,3133,2.467,3.925246716,24.2880764,3.719533936,3.693016562,-2.145901386,13.03258469,3.230828489,3.78136317,7.01219152,4.203033052,1.817360728,6.020393094,4.498538779,3.756016199,8.254554978,1.8,44.8,0.23,0,79.27,"No",2157380.512,810380.4252,0,1
"1394",87581700,86.67,13.33,30.18,47.19,59.14,359.5799866,29.93,3.52,1.88319,15.38,21.37,990.73,734.5,376.13,134.41,1.19,89.44,35.59,30.49,2.68,2.43,12.29,-0.02,0.39,11.9,47.6,0.11,0.98,0.82,0.07,71.95,100,71.95,42,0.81,19.9,30.25,29,1.6,3.12,10824,6.069,1.338711143,15.04391003,0.589786618,2.071734927,-1.536855396,12.83775714,3.156183063,3.99140727,7.147590894,4.014605841,1.675560316,5.690166245,4.171028612,3.55603712,7.727065381,2,9,0.19,0,92.82,"No",2177305.971,835075.7768,0,4
"1395",79802100,74.61,25.39,58.91,58.82,77.84,314.6809998,42.54,1.15,1.06742,15.23,21.1,1016.13,733.98,420.66,149.36,2.46,86.62,15.17,14.31,0.45,0.41,24.03,0.29,1.21,22.81,38.07,0.09,0.15,0.84,0.04,89.84,100,89.84,0,0.73,8.12,51.57,51,0.81,1.82,4866,2.19,1.711139202,26.23746681,0.963374247,3.506941905,-2.499330225,12.74454127,3.261095286,3.74938875,7.010484365,4.041544003,1.692512229,5.734056239,4.084955537,3.393827163,7.478782707,2.4,20.7,0.27,0,48,"Yes",2191645.033,824530.4057,1,3
"1396",107757000,77.58,22.42,45.72,60.01,72.88,959.7630005,28.96,5.85,1.09892,15.35,21.25,1001.92,733.4,396.88,140.49,1.59,88.07,15.24,13.73,0.71,0.79,17.99,0.19,1.27,16.72,31.99,0.03,0.39,4.25,0.13,89.34,100,89.34,0,0.8,14.81,47.16,47,0.33,2.7,9364,4.245,1.531069875,23.4764061,0.866347419,3.148565225,-2.24760865,12.64965183,3.157126034,3.854994069,7.012120369,3.969526763,1.668004039,5.637531462,4.12319886,3.507344736,7.630543586,2.2,39.2,0.2,0,75.84,"No",2175885.551,823681.3918,0,3
"1397",106179300,80.34,19.66,48.87,59.3,76.83,390.144989,43.72,2.79,1.28299,15.35,21.23,1003.2,732.43,395.3,138.13,1.2,90.34,16.99,15.96,0.53,0.5,18.48,0.09,0.97,17.51,34.52,0.02,0.27,0.98,0.24,92.6,100,92.6,0,0.78,7.2,55.81,53,2.71,1.9,6219,1.918,1.730447412,26.53352737,0.980498033,3.572046801,-2.543755325,12.77303338,3.227982697,3.847583384,7.075566076,4.040644816,1.656822612,5.69746729,4.278426926,3.574059211,7.852486137,2.2,18.3,0.22,0,57.48,"No",2170378.263,813268.2925,0,5
"1398",74883600,65.12,34.88,61.79,60.15,75.08,3007.899902,38.14,3.12,1.33047,15.17,21,1009.03,732.82,409.65,145.48,1.8,81.42,14.93,14.03,0.3,0.6,33.22,0.24,1.23,31.99,46.98,0.06,0.31,1.41,0.06,88.63,100,88.63,17,0.77,5.9,44.11,44,0.18,1.61,2105,1.027,1.44263494,22.12040329,0.807963739,2.940450232,-2.096140935,12.6536574,3.206745832,3.94499545,7.15174193,3.943552316,1.558363147,5.50191547,4.034167969,3.492443379,7.526611038,1.9,75.7,0.23,0,56.44,"Yes",2182343.251,819987.1707,1,5
"1399",40707900,74.07,25.93,61.82,58.94,77.03,176.3190002,14.25,1.95,1.309,15.04,20.66,983.87,717.55,369.67,131.27,0.4,78.81,17.81,16.24,0.65,0.92,20.92,0.11,1.57,19.35,37.22,0.06,0.09,4.37,0.03,85.81,100,85.81,0,0.7,7.22,49.5,49,0.12,1.89,2573,1.715,1.661404848,25.47498322,0.932284331,3.384315769,-2.418672094,12.92919668,3.25871801,4.199959622,7.45867754,3.988214806,1.482304339,5.470519145,4.188924776,3.683411381,7.872335994,2.3,42.5,0.3,0,39.65,"Yes",2181040.698,804555.6157,1,1
